doc_title,chunk_id,token_id,pos_tuple,pos,token_str,term_str,pos_group
THE DOG AND THE SPARROW,9,110,"('and', 'CC')",CC,and,and,CC
THE DOG AND THE SPARROW,9,111,"('cried', 'VBD')",VBD,cried,cried,VB
THE DOG AND THE SPARROW,9,112,"('carter', 'NN')",NN,carter,carter,NN
THE DOG AND THE SPARROW,9,113,"('it', 'PRP')",PRP,it,it,PR
THE DOG AND THE SPARROW,9,114,"('shall', 'MD')",MD,shall,shall,MD
THE DOG AND THE SPARROW,9,115,"('cost', 'VB')",VB,cost,cost,VB
THE DOG AND THE SPARROW,9,116,"('thee', 'NN')",NN,thee,thee,NN
THE DOG AND THE SPARROW,9,117,"('thy', 'JJ')",JJ,thy,thy,JJ
THE DOG AND THE SPARROW,9,118,"('life', 'NN')",NN,life,life,NN
THE DOG AND THE SPARROW,9,119,"('yet', 'RB')",RB,yet,yet,RB
THE DOG AND THE SPARROW,9,120,"('with', 'IN')",IN,with,with,IN
THE DOG AND THE SPARROW,9,121,"('that', 'DT')",DT,that,that,DT
THE DOG AND THE SPARROW,9,122,"('he', 'PRP')",PRP,he,he,PR
THE DOG AND THE SPARROW,9,123,"('could', 'MD')",MD,could,could,MD
THE DOG AND THE SPARROW,9,124,"('wait', 'VB')",VB,wait,wait,VB
THE DOG AND THE SPARROW,9,125,"('no', 'RB')",RB,no,no,RB
THE DOG AND THE SPARROW,9,126,"('longer', 'RB')",RB,longer,longer,RB
THE DOG AND THE SPARROW,9,127,"('so', 'RB')",RB,so,so,RB
THE DOG AND THE SPARROW,9,128,"('he', 'PRP')",PRP,he,he,PR
THE DOG AND THE SPARROW,9,129,"('gave', 'VBD')",VBD,gave,gave,VB
THE DOG AND THE SPARROW,9,130,"('his', 'PRP$')",PRP$,his,his,PR
THE DOG AND THE SPARROW,9,131,"('wife', 'NN')",NN,wife,wife,NN
THE DOG AND THE SPARROW,9,132,"('the', 'DT')",DT,the,the,DT
THE DOG AND THE SPARROW,9,133,"('hatchet', 'NN')",NN,hatchet,hatchet,NN
THE DOG AND THE SPARROW,9,134,"('and', 'CC')",CC,and,and,CC
THE DOG AND THE SPARROW,9,135,"('cried', 'JJ')",JJ,cried,cried,JJ
THE DOG AND THE SPARROW,9,136,"('wife', 'NN')",NN,wife,wife,NN
THE DOG AND THE SPARROW,9,137,"('strike', 'NN')",NN,strike,strike,NN
THE DOG AND THE SPARROW,9,138,"('at', 'IN')",IN,at,at,IN
THE DOG AND THE SPARROW,9,139,"('the', 'DT')",DT,the,the,DT
THE DOG AND THE SPARROW,9,140,"('bird', 'NN')",NN,bird,bird,NN
THE DOG AND THE SPARROW,9,141,"('and', 'CC')",CC,and,and,CC
THE DOG AND THE SPARROW,9,142,"('kill', 'VB')",VB,kill,kill,VB
THE DOG AND THE SPARROW,9,143,"('her', 'PRP$')",PRP$,her,her,PR
THE DOG AND THE SPARROW,9,144,"('in', 'IN')",IN,in,in,IN
THE DOG AND THE SPARROW,9,145,"('my', 'PRP$')",PRP$,my,my,PR
THE DOG AND THE SPARROW,9,146,"('hand', 'NN')",NN,hand,hand,NN
THE DOG AND THE SPARROW,9,147,"('and', 'CC')",CC,and,and,CC
THE DOG AND THE SPARROW,9,148,"('the', 'DT')",DT,the,the,DT
THE DOG AND THE SPARROW,9,149,"('wife', 'NN')",NN,wife,wife,NN
THE ELVES AND THE SHOEMAKER,0,0,"('there', 'EX')",EX,there,there,EX
THE ELVES AND THE SHOEMAKER,0,1,"('was', 'VBD')",VBD,was,was,VB
THE ELVES AND THE SHOEMAKER,0,2,"('once', 'RB')",RB,once,once,RB
THE ELVES AND THE SHOEMAKER,0,3,"('a', 'DT')",DT,a,a,DT
THE ELVES AND THE SHOEMAKER,0,4,"('shoemaker', 'NN')",NN,shoemaker,shoemaker,NN
THE ELVES AND THE SHOEMAKER,0,5,"('who', 'WP')",WP,who,who,WP
THE ELVES AND THE SHOEMAKER,0,6,"('worked', 'VBD')",VBD,worked,worked,VB
THE ELVES AND THE SHOEMAKER,0,7,"('very', 'RB')",RB,very,very,RB
THE ELVES AND THE SHOEMAKER,0,8,"('hard', 'JJ')",JJ,hard,hard,JJ
THE ELVES AND THE SHOEMAKER,0,9,"('and', 'CC')",CC,and,and,CC
THE ELVES AND THE SHOEMAKER,0,10,"('was', 'VBD')",VBD,was,was,VB
THE ELVES AND THE SHOEMAKER,0,11,"('very', 'RB')",RB,very,very,RB
THE ELVES AND THE SHOEMAKER,0,12,"('honest', 'JJ')",JJ,honest,honest,JJ
THE ELVES AND THE SHOEMAKER,0,13,"('but', 'CC')",CC,but,but,CC
THE ELVES AND THE SHOEMAKER,0,14,"('still', 'RB')",RB,still,still,RB
THE ELVES AND THE SHOEMAKER,0,15,"('he', 'PRP')",PRP,he,he,PR
THE ELVES AND THE SHOEMAKER,0,16,"('could', 'MD')",MD,could,could,MD
THE ELVES AND THE SHOEMAKER,0,17,"('not', 'RB')",RB,not,not,RB
THE ELVES AND THE SHOEMAKER,0,18,"('earn', 'VB')",VB,earn,earn,VB
THE ELVES AND THE SHOEMAKER,0,19,"('enough', 'RB')",RB,enough,enough,RB
THE ELVES AND THE SHOEMAKER,0,20,"('to', 'TO')",TO,to,to,TO
THE ELVES AND THE SHOEMAKER,0,21,"('live', 'VB')",VB,live,live,VB
THE ELVES AND THE SHOEMAKER,0,22,"('upon', 'NN')",NN,upon,upon,NN
THE ELVES AND THE SHOEMAKER,0,23,"('and', 'CC')",CC,and,and,CC
THE ELVES AND THE SHOEMAKER,0,24,"('at', 'IN')",IN,at,at,IN
THE ELVES AND THE SHOEMAKER,0,25,"('last', 'JJ')",JJ,last,last,JJ
THE ELVES AND THE SHOEMAKER,0,26,"('all', 'DT')",DT,all,all,DT
THE ELVES AND THE SHOEMAKER,0,27,"('he', 'PRP')",PRP,he,he,PR
THE ELVES AND THE SHOEMAKER,0,28,"('had', 'VBD')",VBD,had,had,VB
THE ELVES AND THE SHOEMAKER,0,29,"('in', 'IN')",IN,in,in,IN
THE ELVES AND THE SHOEMAKER,0,30,"('the', 'DT')",DT,the,the,DT
THE ELVES AND THE SHOEMAKER,0,31,"('world', 'NN')",NN,world,world,NN
THE ELVES AND THE SHOEMAKER,0,32,"('was', 'VBD')",VBD,was,was,VB
THE ELVES AND THE SHOEMAKER,0,33,"('gone', 'VBN')",VBN,gone,gone,VB
THE ELVES AND THE SHOEMAKER,0,34,"('save', 'JJ')",JJ,save,save,JJ
THE ELVES AND THE SHOEMAKER,0,35,"('just', 'RB')",RB,just,just,RB
THE ELVES AND THE SHOEMAKER,0,36,"('leather', 'RB')",RB,leather,leather,RB
THE ELVES AND THE SHOEMAKER,0,37,"('enough', 'JJ')",JJ,enough,enough,JJ
THE ELVES AND THE SHOEMAKER,0,38,"('to', 'TO')",TO,to,to,TO
THE ELVES AND THE SHOEMAKER,0,39,"('make', 'VB')",VB,make,make,VB
THE ELVES AND THE SHOEMAKER,0,40,"('one', 'CD')",CD,one,one,CD
THE ELVES AND THE SHOEMAKER,0,41,"('pair', 'NN')",NN,pair,pair,NN
THE ELVES AND THE SHOEMAKER,0,42,"('of', 'IN')",IN,of,of,IN
THE ELVES AND THE SHOEMAKER,0,43,"('shoes', 'NNS')",NNS,shoes,shoes,NN
THE ELVES AND THE SHOEMAKER,0,44,"('then', 'RB')",RB,then,then,RB
THE ELVES AND THE SHOEMAKER,0,45,"('he', 'PRP')",PRP,he,he,PR
THE ELVES AND THE SHOEMAKER,0,46,"('cut', 'VBD')",VBD,cut,cut,VB
THE ELVES AND THE SHOEMAKER,0,47,"('his', 'PRP$')",PRP$,his,his,PR
THE ELVES AND THE SHOEMAKER,0,48,"('leather', 'NN')",NN,leather,leather,NN
THE ELVES AND THE SHOEMAKER,0,49,"('out', 'IN')",IN,out,out,IN
THE ELVES AND THE SHOEMAKER,0,50,"('all', 'DT')",DT,all,all,DT
THE ELVES AND THE SHOEMAKER,0,51,"('ready', 'JJ')",JJ,ready,ready,JJ
THE ELVES AND THE SHOEMAKER,0,52,"('to', 'TO')",TO,to,to,TO
THE ELVES AND THE SHOEMAKER,0,53,"('make', 'VB')",VB,make,make,VB
THE ELVES AND THE SHOEMAKER,0,54,"('up', 'RP')",RP,up,up,RP
THE ELVES AND THE SHOEMAKER,0,55,"('the', 'DT')",DT,the,the,DT
THE ELVES AND THE SHOEMAKER,0,56,"('next', 'JJ')",JJ,next,next,JJ
THE ELVES AND THE SHOEMAKER,0,57,"('day', 'NN')",NN,day,day,NN
THE ELVES AND THE SHOEMAKER,0,58,"('meaning', 'NN')",NN,meaning,meaning,NN
THE ELVES AND THE SHOEMAKER,0,59,"('to', 'TO')",TO,to,to,TO
THE ELVES AND THE SHOEMAKER,0,60,"('rise', 'VB')",VB,rise,rise,VB
THE ELVES AND THE SHOEMAKER,0,61,"('early', 'JJ')",JJ,early,early,JJ
THE ELVES AND THE SHOEMAKER,0,62,"('in', 'IN')",IN,in,in,IN
THE ELVES AND THE SHOEMAKER,0,63,"('the', 'DT')",DT,the,the,DT
THE ELVES AND THE SHOEMAKER,0,64,"('morning', 'NN')",NN,morning,morning,NN
THE ELVES AND THE SHOEMAKER,0,65,"('to', 'TO')",TO,to,to,TO
THE ELVES AND THE SHOEMAKER,0,66,"('his', 'PRP$')",PRP$,his,his,PR
THE ELVES AND THE SHOEMAKER,0,67,"('work', 'NN')",NN,work,work,NN
THE ELVES AND THE SHOEMAKER,0,68,"('his', 'PRP$')",PRP$,his,his,PR
THE ELVES AND THE SHOEMAKER,0,69,"('conscience', 'NN')",NN,conscience,conscience,NN
THE ELVES AND THE SHOEMAKER,0,70,"('was', 'VBD')",VBD,was,was,VB
THE ELVES AND THE SHOEMAKER,0,71,"('clear', 'JJ')",JJ,clear,clear,JJ
THE ELVES AND THE SHOEMAKER,0,72,"('and', 'CC')",CC,and,and,CC
THE ELVES AND THE SHOEMAKER,0,73,"('his', 'PRP$')",PRP$,his,his,PR
THE ELVES AND THE SHOEMAKER,0,74,"('heart', 'NN')",NN,heart,heart,NN
THE ELVES AND THE SHOEMAKER,0,75,"('light', 'NN')",NN,light,light,NN
THE ELVES AND THE SHOEMAKER,0,76,"('amidst', 'IN')",IN,amidst,amidst,IN
THE ELVES AND THE SHOEMAKER,0,77,"('all', 'PDT')",PDT,all,all,PD
THE ELVES AND THE SHOEMAKER,0,78,"('his', 'PRP$')",PRP$,his,his,PR
THE ELVES AND THE SHOEMAKER,0,79,"('troubles', 'NNS')",NNS,troubles,troubles,NN
THE ELVES AND THE SHOEMAKER,0,80,"('so', 'RB')",RB,so,so,RB
THE ELVES AND THE SHOEMAKER,0,81,"('he', 'PRP')",PRP,he,he,PR
THE ELVES AND THE SHOEMAKER,0,82,"('went', 'VBD')",VBD,went,went,VB
THE ELVES AND THE SHOEMAKER,0,83,"('peaceably', 'RB')",RB,peaceably,peaceably,RB
THE ELVES AND THE SHOEMAKER,0,84,"('to', 'TO')",TO,to,to,TO
THE ELVES AND THE SHOEMAKER,0,85,"('bed', 'VB')",VB,bed,bed,VB
THE ELVES AND THE SHOEMAKER,0,86,"('left', 'FW')",FW,left,left,FW
THE ELVES AND THE SHOEMAKER,0,87,"('all', 'DT')",DT,all,all,DT
THE ELVES AND THE SHOEMAKER,0,88,"('his', 'PRP$')",PRP$,his,his,PR
THE ELVES AND THE SHOEMAKER,0,89,"('cares', 'NNS')",NNS,cares,cares,NN
THE ELVES AND THE SHOEMAKER,0,90,"('to', 'TO')",TO,to,to,TO
THE ELVES AND THE SHOEMAKER,0,91,"('heaven', 'VB')",VB,heaven,heaven,VB
THE ELVES AND THE SHOEMAKER,0,92,"('and', 'CC')",CC,and,and,CC
THE ELVES AND THE SHOEMAKER,0,93,"('soon', 'RB')",RB,soon,soon,RB
THE ELVES AND THE SHOEMAKER,0,94,"('fell', 'VBD')",VBD,fell,fell,VB
THE ELVES AND THE SHOEMAKER,0,95,"('asleep', 'RB')",RB,asleep,asleep,RB
THE ELVES AND THE SHOEMAKER,0,96,"('in', 'IN')",IN,in,in,IN
THE ELVES AND THE SHOEMAKER,0,97,"('the', 'DT')",DT,the,the,DT
THE ELVES AND THE SHOEMAKER,0,98,"('morning', 'NN')",NN,morning,morning,NN
THE ELVES AND THE SHOEMAKER,0,99,"('after', 'IN')",IN,after,after,IN
THE ELVES AND THE SHOEMAKER,0,100,"('he', 'PRP')",PRP,he,he,PR
THE ELVES AND THE SHOEMAKER,0,101,"('had', 'VBD')",VBD,had,had,VB
THE ELVES AND THE SHOEMAKER,0,102,"('said', 'VBD')",VBD,said,said,VB
THE ELVES AND THE SHOEMAKER,0,103,"('his', 'PRP$')",PRP$,his,his,PR
THE ELVES AND THE SHOEMAKER,0,104,"('prayers', 'NNS')",NNS,prayers,prayers,NN
THE ELVES AND THE SHOEMAKER,0,105,"('he', 'PRP')",PRP,he,he,PR
THE ELVES AND THE SHOEMAKER,0,106,"('sat', 'VBD')",VBD,sat,sat,VB
THE ELVES AND THE SHOEMAKER,0,107,"('himself', 'PRP')",PRP,himself,himself,PR
THE ELVES AND THE SHOEMAKER,0,108,"('down', 'RP')",RP,down,down,RP
THE ELVES AND THE SHOEMAKER,0,109,"('to', 'TO')",TO,to,to,TO
THE ELVES AND THE SHOEMAKER,0,110,"('his', 'PRP$')",PRP$,his,his,PR
THE ELVES AND THE SHOEMAKER,0,111,"('work', 'NN')",NN,work,work,NN
THE ELVES AND THE SHOEMAKER,0,112,"('when', 'WRB')",WRB,when,when,WR
THE ELVES AND THE SHOEMAKER,0,113,"('to', 'TO')",TO,to,to,TO
THE ELVES AND THE SHOEMAKER,0,114,"('his', 'PRP$')",PRP$,his,his,PR
THE ELVES AND THE SHOEMAKER,0,115,"('great', 'JJ')",JJ,great,great,JJ
THE ELVES AND THE SHOEMAKER,0,116,"('wonder', 'NN')",NN,wonder,wonder,NN
THE ELVES AND THE SHOEMAKER,0,117,"('there', 'EX')",EX,there,there,EX
THE ELVES AND THE SHOEMAKER,0,118,"('stood', 'VBD')",VBD,stood,stood,VB
THE ELVES AND THE SHOEMAKER,0,119,"('the', 'DT')",DT,the,the,DT
THE ELVES AND THE SHOEMAKER,0,120,"('shoes', 'NNS')",NNS,shoes,shoes,NN
THE ELVES AND THE SHOEMAKER,0,121,"('all', 'DT')",DT,all,all,DT
THE ELVES AND THE SHOEMAKER,0,122,"('ready', 'JJ')",JJ,ready,ready,JJ
THE ELVES AND THE SHOEMAKER,0,123,"('made', 'VBN')",VBN,made,made,VB
THE ELVES AND THE SHOEMAKER,0,124,"('upon', 'IN')",IN,upon,upon,IN
THE ELVES AND THE SHOEMAKER,0,125,"('the', 'DT')",DT,the,the,DT
THE ELVES AND THE SHOEMAKER,0,126,"('table', 'NN')",NN,table,table,NN
THE ELVES AND THE SHOEMAKER,0,127,"('the', 'DT')",DT,the,the,DT
THE ELVES AND THE SHOEMAKER,0,128,"('good', 'JJ')",JJ,good,good,JJ
THE ELVES AND THE SHOEMAKER,0,129,"('man', 'NN')",NN,man,man,NN
THE ELVES AND THE SHOEMAKER,0,130,"('knew', 'VBD')",VBD,knew,knew,VB
THE ELVES AND THE SHOEMAKER,0,131,"('not', 'RB')",RB,not,not,RB
THE ELVES AND THE SHOEMAKER,0,132,"('what', 'WP')",WP,what,what,WP
THE ELVES AND THE SHOEMAKER,0,133,"('to', 'TO')",TO,to,to,TO
THE ELVES AND THE SHOEMAKER,0,134,"('say', 'VB')",VB,say,say,VB
THE ELVES AND THE SHOEMAKER,0,135,"('or', 'CC')",CC,or,or,CC
THE ELVES AND THE SHOEMAKER,0,136,"('think', 'VB')",VB,think,think,VB
THE ELVES AND THE SHOEMAKER,0,137,"('at', 'IN')",IN,at,at,IN
THE ELVES AND THE SHOEMAKER,0,138,"('such', 'PDT')",PDT,such,such,PD
THE ELVES AND THE SHOEMAKER,0,139,"('an', 'DT')",DT,an,an,DT
THE ELVES AND THE SHOEMAKER,0,140,"('odd', 'JJ')",JJ,odd,odd,JJ
THE ELVES AND THE SHOEMAKER,0,141,"('thing', 'NN')",NN,thing,thing,NN
THE ELVES AND THE SHOEMAKER,0,142,"('happening', 'VBG')",VBG,happening,happening,VB
THE ELVES AND THE SHOEMAKER,0,143,"('he', 'PRP')",PRP,he,he,PR
THE ELVES AND THE SHOEMAKER,0,144,"('looked', 'VBD')",VBD,looked,looked,VB
THE ELVES AND THE SHOEMAKER,0,145,"('at', 'IN')",IN,at,at,IN
THE ELVES AND THE SHOEMAKER,0,146,"('the', 'DT')",DT,the,the,DT
THE ELVES AND THE SHOEMAKER,0,147,"('workmanship', 'NN')",NN,workmanship,workmanship,NN
THE ELVES AND THE SHOEMAKER,0,148,"('there', 'EX')",EX,there,there,EX
THE ELVES AND THE SHOEMAKER,0,149,"('was', 'VBD')",VBD,was,was,VB
THE ELVES AND THE SHOEMAKER,1,0,"('knew', 'RB')",RB,knew,knew,RB
THE ELVES AND THE SHOEMAKER,1,1,"('not', 'RB')",RB,not,not,RB
THE ELVES AND THE SHOEMAKER,1,2,"('what', 'WP')",WP,what,what,WP
THE ELVES AND THE SHOEMAKER,1,3,"('to', 'TO')",TO,to,to,TO
THE ELVES AND THE SHOEMAKER,1,4,"('say', 'VB')",VB,say,say,VB
THE ELVES AND THE SHOEMAKER,1,5,"('or', 'CC')",CC,or,or,CC
THE ELVES AND THE SHOEMAKER,1,6,"('think', 'VB')",VB,think,think,VB
THE ELVES AND THE SHOEMAKER,1,7,"('at', 'IN')",IN,at,at,IN
THE ELVES AND THE SHOEMAKER,1,8,"('such', 'PDT')",PDT,such,such,PD
THE ELVES AND THE SHOEMAKER,1,9,"('an', 'DT')",DT,an,an,DT
THE ELVES AND THE SHOEMAKER,1,10,"('odd', 'JJ')",JJ,odd,odd,JJ
THE ELVES AND THE SHOEMAKER,1,11,"('thing', 'NN')",NN,thing,thing,NN
THE ELVES AND THE SHOEMAKER,1,12,"('happening', 'VBG')",VBG,happening,happening,VB
THE ELVES AND THE SHOEMAKER,1,13,"('he', 'PRP')",PRP,he,he,PR
THE ELVES AND THE SHOEMAKER,1,14,"('looked', 'VBD')",VBD,looked,looked,VB
THE ELVES AND THE SHOEMAKER,1,15,"('at', 'IN')",IN,at,at,IN
THE ELVES AND THE SHOEMAKER,1,16,"('the', 'DT')",DT,the,the,DT
THE ELVES AND THE SHOEMAKER,1,17,"('workmanship', 'NN')",NN,workmanship,workmanship,NN
THE ELVES AND THE SHOEMAKER,1,18,"('there', 'EX')",EX,there,there,EX
THE ELVES AND THE SHOEMAKER,1,19,"('was', 'VBD')",VBD,was,was,VB
THE ELVES AND THE SHOEMAKER,1,20,"('not', 'RB')",RB,not,not,RB
THE ELVES AND THE SHOEMAKER,1,21,"('one', 'CD')",CD,one,one,CD
THE ELVES AND THE SHOEMAKER,1,22,"('false', 'JJ')",JJ,false,false,JJ
THE ELVES AND THE SHOEMAKER,1,23,"('stitch', 'NN')",NN,stitch,stitch,NN
THE ELVES AND THE SHOEMAKER,1,24,"('in', 'IN')",IN,in,in,IN
THE ELVES AND THE SHOEMAKER,1,25,"('the', 'DT')",DT,the,the,DT
THE ELVES AND THE SHOEMAKER,1,26,"('whole', 'JJ')",JJ,whole,whole,JJ
THE ELVES AND THE SHOEMAKER,1,27,"('job', 'NN')",NN,job,job,NN
THE ELVES AND THE SHOEMAKER,1,28,"('all', 'DT')",DT,all,all,DT
THE ELVES AND THE SHOEMAKER,1,29,"('was', 'VBD')",VBD,was,was,VB
THE ELVES AND THE SHOEMAKER,1,30,"('so', 'RB')",RB,so,so,RB
THE ELVES AND THE SHOEMAKER,1,31,"('neat', 'JJ')",JJ,neat,neat,JJ
THE ELVES AND THE SHOEMAKER,1,32,"('and', 'CC')",CC,and,and,CC
THE ELVES AND THE SHOEMAKER,1,33,"('true', 'JJ')",JJ,true,true,JJ
THE ELVES AND THE SHOEMAKER,1,34,"('that', 'IN')",IN,that,that,IN
THE ELVES AND THE SHOEMAKER,1,35,"('it', 'PRP')",PRP,it,it,PR
THE ELVES AND THE SHOEMAKER,1,36,"('was', 'VBD')",VBD,was,was,VB
THE ELVES AND THE SHOEMAKER,1,37,"('quite', 'RB')",RB,quite,quite,RB
THE ELVES AND THE SHOEMAKER,1,38,"('a', 'DT')",DT,a,a,DT
THE ELVES AND THE SHOEMAKER,1,39,"('masterpiece', 'NN')",NN,masterpiece,masterpiece,NN
THE ELVES AND THE SHOEMAKER,1,40,"('the', 'DT')",DT,the,the,DT
THE ELVES AND THE SHOEMAKER,1,41,"('same', 'JJ')",JJ,same,same,JJ
THE ELVES AND THE SHOEMAKER,1,42,"('day', 'NN')",NN,day,day,NN
THE ELVES AND THE SHOEMAKER,1,43,"('a', 'DT')",DT,a,a,DT
THE ELVES AND THE SHOEMAKER,1,44,"('customer', 'NN')",NN,customer,customer,NN
THE ELVES AND THE SHOEMAKER,1,45,"('came', 'VBD')",VBD,came,came,VB
THE ELVES AND THE SHOEMAKER,1,46,"('in', 'IN')",IN,in,in,IN
THE ELVES AND THE SHOEMAKER,1,47,"('and', 'CC')",CC,and,and,CC
THE ELVES AND THE SHOEMAKER,1,48,"('the', 'DT')",DT,the,the,DT
THE ELVES AND THE SHOEMAKER,1,49,"('shoes', 'NNS')",NNS,shoes,shoes,NN
THE ELVES AND THE SHOEMAKER,1,50,"('suited', 'VBD')",VBD,suited,suited,VB
THE ELVES AND THE SHOEMAKER,1,51,"('him', 'PRP')",PRP,him,him,PR
THE ELVES AND THE SHOEMAKER,1,52,"('so', 'RB')",RB,so,so,RB
THE ELVES AND THE SHOEMAKER,1,53,"('well', 'RB')",RB,well,well,RB
THE ELVES AND THE SHOEMAKER,1,54,"('that', 'IN')",IN,that,that,IN
THE ELVES AND THE SHOEMAKER,1,55,"('he', 'PRP')",PRP,he,he,PR
THE ELVES AND THE SHOEMAKER,1,56,"('willingly', 'RB')",RB,willingly,willingly,RB
THE ELVES AND THE SHOEMAKER,1,57,"('paid', 'VBD')",VBD,paid,paid,VB
THE ELVES AND THE SHOEMAKER,1,58,"('a', 'DT')",DT,a,a,DT
THE ELVES AND THE SHOEMAKER,1,59,"('price', 'NN')",NN,price,price,NN
THE ELVES AND THE SHOEMAKER,1,60,"('higher', 'JJR')",JJR,higher,higher,JJ
THE ELVES AND THE SHOEMAKER,1,61,"('than', 'IN')",IN,than,than,IN
THE ELVES AND THE SHOEMAKER,1,62,"('usual', 'JJ')",JJ,usual,usual,JJ
THE ELVES AND THE SHOEMAKER,1,63,"('for', 'IN')",IN,for,for,IN
THE ELVES AND THE SHOEMAKER,1,64,"('them', 'PRP')",PRP,them,them,PR
THE ELVES AND THE SHOEMAKER,1,65,"('and', 'CC')",CC,and,and,CC
THE ELVES AND THE SHOEMAKER,1,66,"('the', 'DT')",DT,the,the,DT
THE ELVES AND THE SHOEMAKER,1,67,"('poor', 'JJ')",JJ,poor,poor,JJ
THE ELVES AND THE SHOEMAKER,1,68,"('shoemaker', 'NN')",NN,shoemaker,shoemaker,NN
THE ELVES AND THE SHOEMAKER,1,69,"('with', 'IN')",IN,with,with,IN
THE ELVES AND THE SHOEMAKER,1,70,"('the', 'DT')",DT,the,the,DT
THE ELVES AND THE SHOEMAKER,1,71,"('money', 'NN')",NN,money,money,NN
THE ELVES AND THE SHOEMAKER,1,72,"('bought', 'VBD')",VBD,bought,bought,VB
THE ELVES AND THE SHOEMAKER,1,73,"('leather', 'RB')",RB,leather,leather,RB
THE ELVES AND THE SHOEMAKER,1,74,"('enough', 'RB')",RB,enough,enough,RB
THE ELVES AND THE SHOEMAKER,1,75,"('to', 'TO')",TO,to,to,TO
THE ELVES AND THE SHOEMAKER,1,76,"('make', 'VB')",VB,make,make,VB
THE ELVES AND THE SHOEMAKER,1,77,"('two', 'CD')",CD,two,two,CD
THE ELVES AND THE SHOEMAKER,1,78,"('pairs', 'NNS')",NNS,pairs,pairs,NN
THE ELVES AND THE SHOEMAKER,1,79,"('more', 'RBR')",RBR,more,more,RB
THE ELVES AND THE SHOEMAKER,1,80,"('in', 'IN')",IN,in,in,IN
THE ELVES AND THE SHOEMAKER,1,81,"('the', 'DT')",DT,the,the,DT
THE ELVES AND THE SHOEMAKER,1,82,"('evening', 'NN')",NN,evening,evening,NN
THE ELVES AND THE SHOEMAKER,1,83,"('he', 'PRP')",PRP,he,he,PR
THE ELVES AND THE SHOEMAKER,1,84,"('cut', 'VBD')",VBD,cut,cut,VB
THE ELVES AND THE SHOEMAKER,1,85,"('out', 'RP')",RP,out,out,RP
THE ELVES AND THE SHOEMAKER,1,86,"('the', 'DT')",DT,the,the,DT
THE ELVES AND THE SHOEMAKER,1,87,"('work', 'NN')",NN,work,work,NN
THE ELVES AND THE SHOEMAKER,1,88,"('and', 'CC')",CC,and,and,CC
THE ELVES AND THE SHOEMAKER,1,89,"('went', 'VBD')",VBD,went,went,VB
THE ELVES AND THE SHOEMAKER,1,90,"('to', 'TO')",TO,to,to,TO
THE ELVES AND THE SHOEMAKER,1,91,"('bed', 'VB')",VB,bed,bed,VB
THE ELVES AND THE SHOEMAKER,1,92,"('early', 'JJ')",JJ,early,early,JJ
THE ELVES AND THE SHOEMAKER,1,93,"('that', 'IN')",IN,that,that,IN
THE ELVES AND THE SHOEMAKER,1,94,"('he', 'PRP')",PRP,he,he,PR
THE ELVES AND THE SHOEMAKER,1,95,"('might', 'MD')",MD,might,might,MD
THE ELVES AND THE SHOEMAKER,1,96,"('get', 'VB')",VB,get,get,VB
THE ELVES AND THE SHOEMAKER,1,97,"('up', 'RP')",RP,up,up,RP
THE ELVES AND THE SHOEMAKER,1,98,"('and', 'CC')",CC,and,and,CC
THE ELVES AND THE SHOEMAKER,1,99,"('begin', 'VB')",VB,begin,begin,VB
THE ELVES AND THE SHOEMAKER,1,100,"('betimes', 'NNS')",NNS,betimes,betimes,NN
THE ELVES AND THE SHOEMAKER,1,101,"('next', 'JJ')",JJ,next,next,JJ
THE ELVES AND THE SHOEMAKER,1,102,"('day', 'NN')",NN,day,day,NN
THE ELVES AND THE SHOEMAKER,1,103,"('but', 'CC')",CC,but,but,CC
THE ELVES AND THE SHOEMAKER,1,104,"('he', 'PRP')",PRP,he,he,PR
THE ELVES AND THE SHOEMAKER,1,105,"('was', 'VBD')",VBD,was,was,VB
THE ELVES AND THE SHOEMAKER,1,106,"('saved', 'VBN')",VBN,saved,saved,VB
THE ELVES AND THE SHOEMAKER,1,107,"('all', 'PDT')",PDT,all,all,PD
THE ELVES AND THE SHOEMAKER,1,108,"('the', 'DT')",DT,the,the,DT
THE ELVES AND THE SHOEMAKER,1,109,"('trouble', 'NN')",NN,trouble,trouble,NN
THE ELVES AND THE SHOEMAKER,1,110,"('for', 'IN')",IN,for,for,IN
THE ELVES AND THE SHOEMAKER,1,111,"('when', 'WRB')",WRB,when,when,WR
THE ELVES AND THE SHOEMAKER,1,112,"('he', 'PRP')",PRP,he,he,PR
THE ELVES AND THE SHOEMAKER,1,113,"('got', 'VBD')",VBD,got,got,VB
THE ELVES AND THE SHOEMAKER,1,114,"('up', 'RB')",RB,up,up,RB
THE ELVES AND THE SHOEMAKER,1,115,"('in', 'IN')",IN,in,in,IN
THE ELVES AND THE SHOEMAKER,1,116,"('the', 'DT')",DT,the,the,DT
THE ELVES AND THE SHOEMAKER,1,117,"('morning', 'NN')",NN,morning,morning,NN
THE ELVES AND THE SHOEMAKER,1,118,"('the', 'DT')",DT,the,the,DT
THE ELVES AND THE SHOEMAKER,1,119,"('work', 'NN')",NN,work,work,NN
THE ELVES AND THE SHOEMAKER,1,120,"('was', 'VBD')",VBD,was,was,VB
THE ELVES AND THE SHOEMAKER,1,121,"('done', 'VBN')",VBN,done,done,VB
THE ELVES AND THE SHOEMAKER,1,122,"('ready', 'JJ')",JJ,ready,ready,JJ
